s1	s6	s0
TKO	2019-07-30	26
TKO	2019-07-31	14
TKO	2019-08-01	14
TKO	2019-08-02	22
TKO	2019-08-03	22
TKO	2019-08-04	10
TKO	2019-08-05	26
TKO	2019-08-06	14
TKO	2019-08-07	32
TKO	2019-08-08	22
TKO	2019-08-09	18
TKO	2019-08-10	32
TKO	2019-08-11	24
TKO	2019-08-12	28
TKO	2019-08-13	28
TKO	2019-08-14	24
TKO	2019-08-15	24
TKO	2019-08-16	12
TKO	2019-08-17	20
TKO	2019-08-18	20
TKO	2019-08-19	10
TKO	2019-08-20	28
TKO	2019-08-21	12
TKO	2019-08-22	14
TKO	2019-08-23	24
TKO	2019-08-24	20
TKO	2019-08-25	10
TKO	2019-08-26	26
TKO	2019-08-27	18
TKO	2019-08-28	10
TKO	2019-08-29	16
TKO	2019-08-30	22
TKO	2019-08-31	16
TKO	2019-09-01	16
TKO	2019-09-02	16
TKO	2019-09-03	28
TKO	2019-09-04	22
TKO	2019-09-05	20
TKO	2019-09-06	16
TKO	2019-09-07	26
TKO	2019-09-08	20
TKO	2019-09-09	14
TKO	2019-09-10	26
TKO	2019-09-11	12
TKO	2019-09-12	24
TKO	2019-09-13	22
TKO	2019-09-14	20
TKO	2019-09-15	26
TKO	2019-09-16	32
TKO	2019-09-17	28
TKO	2019-09-18	24
TKO	2019-09-19	36
TKO	2019-09-20	12
TKO	2019-09-21	20
TKO	2019-09-22	16
TKO	2019-09-23	26
TKO	2019-09-24	24
TKO	2019-09-25	36
TKO	2019-09-26	18
TKO	2019-09-27	30
TKO	2019-09-28	28
TKO	2019-09-29	26
TKO	2019-09-30	26
TKO	2019-10-01	26
TKO	2019-10-02	30
TKO	2019-10-03	24
TKO	2019-10-04	24
TKO	2019-10-05	36
TKO	2019-10-06	20
TKO	2019-10-07	22
TKO	2019-10-08	16
TKO	2019-10-09	14
TKO	2019-10-10	22
TKO	2019-10-11	12
TKO	2019-10-12	42
TKO	2019-10-13	14
TKO	2019-10-14	26
TKO	2019-10-15	16
TKO	2019-10-16	16
TKO	2019-10-17	22
TKO	2019-10-18	12
TKO	2019-10-19	32
TKO	2019-10-20	12
TKO	2019-10-21	14
TKO	2019-10-22	18
TKO	2019-10-23	16
TKO	2019-10-24	16
TKO	2019-10-25	12
TKO	2019-10-26	26
TKO	2019-10-27	18
TKO	2019-10-28	26
TKO	2019-10-29	28
TKO	2019-10-30	18
TKO	2019-10-31	20
TKO	2019-11-01	20
TKO	2019-11-02	18
TKO	2019-11-03	18
TKO	2019-11-04	16
TKO	2019-11-05	8
TKO	2019-11-06	20
TKO	2019-11-07	26
TKO	2019-11-08	30
TKO	2019-11-09	20
TKO	2019-11-10	18
TKO	2019-11-11	22
TKO	2019-11-12	26
TKO	2019-11-13	32
TKO	2019-11-14	14
TKO	2019-11-15	18
TKO	2019-11-16	30
TKO	2019-11-17	18
TKO	2019-11-18	22
TKO	2019-11-19	24
TKO	2019-11-20	10
TKO	2019-11-21	26
TKO	2019-11-22	20
TKO	2019-11-23	26
TKO	2019-11-24	28
TKO	2019-11-25	22
TKO	2019-11-26	24
TKO	2019-11-27	14
TKO	2019-11-28	10
TKO	2019-11-29	8
TKO	2019-11-30	24
TKO	2019-12-01	18
TKO	2019-12-02	16
TKO	2019-12-03	26
TKO	2019-12-04	14
TKO	2019-12-05	20
TKO	2019-12-06	24
TKO	2019-12-07	22
TKO	2019-12-08	22
TKO	2019-12-09	34
TKO	2019-12-10	48
TKO	2019-12-11	30
TKO	2019-12-12	30
TKO	2019-12-13	20
TKO	2019-12-14	22
TKO	2019-12-15	26
TKO	2019-12-16	18
TKO	2019-12-17	28
TKO	2019-12-18	30
TKO	2019-12-19	36
TKO	2019-12-20	26
TKO	2019-12-21	22
TKO	2019-12-22	28
TKO	2019-12-23	28
TKO	2019-12-24	20
TKO	2019-12-25	24
TKO	2019-12-26	26
TKO	2019-12-27	20
TKO	2019-12-28	36
TKO	2019-12-29	34
TKO	2019-12-30	22
TKO	2019-12-31	18
TKO	2020-01-01	18
TKO	2020-01-02	16
TKO	2020-01-03	26
TKO	2020-01-04	32
TKO	2020-01-05	14
TKO	2020-01-06	22
TKO	2020-01-07	18
TKO	2020-01-08	18
TKO	2020-01-09	22
TKO	2020-01-10	20
TKO	2020-01-11	16
TKO	2020-01-12	8
TKO	2020-01-13	18
TKO	2020-01-14	36
TKO	2020-01-15	12
TKO	2020-01-16	18
TKO	2020-01-17	8
TKO	2020-01-18	32
TKO	2020-01-19	16
TKO	2020-01-20	32
TKO	2020-01-21	24
TKO	2020-01-22	22
TKO	2020-01-23	20
TKO	2020-01-24	24
TKO	2020-01-25	28
TKO	2020-01-26	10
TKO	2020-01-27	10
TKO	2020-01-28	20
TKO	2020-01-29	20
TKO	2020-01-30	14
TKO	2020-01-31	26
TKO	2020-02-01	10
TKO	2020-02-02	12
TKO	2020-02-03	36
TKO	2020-02-04	14
TKO	2020-02-05	26
TKO	2020-02-06	16
TKO	2020-02-07	22
TKO	2020-02-08	24
TKO	2020-02-09	18
TKO	2020-02-10	30
TKO	2020-02-11	16
TKO	2020-02-12	22
TKO	2020-02-13	14
TKO	2020-02-14	10
TKO	2020-02-15	28
TKO	2020-02-16	18
TKO	2020-02-17	8
TKO	2020-02-18	14
TKO	2020-02-19	12
TKO	2020-02-20	8
TKO	2020-02-21	16
TKO	2020-02-22	18
TKO	2020-02-23	16
TKO	2020-02-24	10
TKO	2020-02-25	12
TKO	2020-02-26	20
TKO	2020-02-27	20
TKO	2020-02-28	24
TKO	2020-02-29	12
TKO	2020-03-01	10
TKO	2020-03-02	22
TKO	2020-03-03	12
TKO	2020-03-04	18
TKO	2020-03-05	10
TKO	2020-03-06	20
TKO	2020-03-07	20
TKO	2020-03-08	8
TKO	2020-03-09	6
TKO	2020-03-10	12
TKO	2020-03-11	14
TKO	2020-03-12	18
TKO	2020-03-13	6
TKO	2020-03-14	12
TKO	2020-03-15	26
TKO	2020-03-16	10
TKO	2020-03-17	14
TKO	2020-03-18	20
TKO	2020-03-19	20
TKO	2020-03-20	14
TKO	2020-03-21	18
TKO	2020-03-22	20
TKO	2020-03-23	10
TKO	2020-03-24	12
TKO	2020-03-25	16
TKO	2020-03-26	18
TKO	2020-03-27	20
TKO	2020-03-28	12
TKO	2020-03-29	8
TKO	2020-03-30	12
TKO	2020-03-31	8
TKO	2020-04-01	10
TKO	2020-04-02	14
TKO	2020-04-03	8
TKO	2020-04-04	12
TKO	2020-04-05	4
TKO	2020-04-06	14
TKO	2020-04-07	10
TKO	2020-04-08	10
TKO	2020-04-09	16
TKO	2020-04-10	12
TKO	2020-04-11	14
TKO	2020-04-12	8
TKO	2020-04-13	8
TKO	2020-04-14	12
TKO	2020-04-15	12
TKO	2020-04-16	12
TKO	2020-04-17	16
TKO	2020-04-18	14
TKO	2020-04-19	6
TKO	2020-04-20	6
TKO	2020-04-21	12
TKO	2020-04-22	10
TKO	2020-04-23	8
TKO	2020-04-24	14
TKO	2020-04-25	8
TKO	2020-04-26	8
TKO	2020-04-27	10
TKO	2020-04-28	8
TKO	2020-04-29	10
TKO	2020-04-30	14
TKO	2020-05-01	10
TKO	2020-05-02	8
TKO	2020-05-03	8
TKO	2020-05-04	12
TKO	2020-05-05	4
TKO	2020-05-06	10
TKO	2020-05-07	8
TKO	2020-05-08	20
TKO	2020-05-09	22
TKO	2020-05-10	10
TKO	2020-05-11	18
TKO	2020-05-12	6
TKO	2020-05-13	16
TKO	2020-05-14	14
TKO	2020-05-15	10
TKO	2020-05-16	4
TKO	2020-05-17	12
TKO	2020-05-18	10
TKO	2020-05-19	6
TKO	2020-05-20	12
TKO	2020-05-21	20
TKO	2020-05-22	14
TKO	2020-05-23	16
TKO	2020-05-24	16
TKO	2020-05-25	14
TKO	2020-05-26	18
TKO	2020-05-27	12
TKO	2020-05-28	18
TKO	2020-05-29	16
TKO	2020-05-30	18
TKO	2020-05-31	22
TKO	2020-06-01	16
TKO	2020-06-02	14
TKO	2020-06-03	16
TKO	2020-06-04	18
TKO	2020-06-05	18
TKO	2020-06-06	6
TKO	2020-06-07	8
TKO	2020-06-08	32
TKO	2020-06-09	18
TKO	2020-06-10	14
TKO	2020-06-11	16
TKO	2020-06-12	14
TKO	2020-06-13	14
TKO	2020-06-14	8
TKO	2020-06-15	12
TKO	2020-06-16	14
TKO	2020-06-17	8
TKO	2020-06-18	6
TKO	2020-06-19	10
TKO	2020-06-20	6
TKO	2020-06-21	10
TKO	2020-06-22	10
TKO	2020-06-23	14
TKO	2020-06-24	22
TKO	2020-06-25	2
TKO	2020-06-26	36
TKO	2020-06-27	22
TKO	2020-06-28	12
TKO	2020-06-29	16
TKO	2020-06-30	12
TKO	2020-07-01	10
TKO	2020-07-02	10
TKO	2020-07-03	6
TKO	2020-07-04	10
TKO	2020-07-05	12
TKO	2020-07-06	16
TKO	2020-07-07	12
TKO	2020-07-08	10
TKO	2020-07-09	8
TKO	2020-07-10	18
TKO	2020-07-11	16
TKO	2020-07-12	20
TKO	2020-07-13	18
TKO	2020-07-14	16
TKO	2020-07-15	4
TKO	2020-07-16	14
TKO	2020-07-17	2
TKO	2020-07-18	8
TKO	2020-07-19	16
TKO	2020-07-20	6
TKO	2020-07-21	26
TKO	2020-07-22	14
TKO	2020-07-23	10
TKO	2020-07-24	10
TKO	2020-07-25	12
TKO	2020-07-26	14
TKO	2020-07-27	8
TKO	2020-07-28	6
TKO	2020-07-29	6
TKO	2020-07-30	12
TKO	2020-07-31	16
TKO	2020-08-01	8
TKO	2020-08-02	10
TKO	2020-08-03	10
TKO	2020-08-04	8
TKO	2020-08-05	12
TKO	2020-08-06	4
TKO	2020-08-07	14
TKO	2020-08-08	8
TKO	2020-08-09	26
TKO	2020-08-10	8
TKO	2020-08-11	22
TKO	2020-08-12	24
TKO	2020-08-13	14
TKO	2020-08-14	16
TKO	2020-08-15	6
TKO	2020-08-16	10
TKO	2020-08-17	14
TKO	2020-08-18	22
TKO	2020-08-19	14
TKO	2020-08-20	4
TKO	2020-08-21	10
TKO	2020-08-22	8
TKO	2020-08-23	22
TKO	2020-08-24	22
TKO	2020-08-25	6
TKO	2020-08-26	16
TKO	2020-08-27	8
TKO	2020-08-28	8
TKO	2020-08-29	14
TKO	2020-08-30	10
TKO	2020-08-31	18
TKO	2020-09-01	8
TKO	2020-09-02	6
TKO	2020-09-03	24
TKO	2020-09-04	16
TKO	2020-09-05	4
TKO	2020-09-06	12
TKO	2020-09-07	14
TKO	2020-09-08	8
TKO	2020-09-09	12
TKO	2020-09-10	12
TKO	2020-09-11	16
TKO	2020-09-12	10
TKO	2020-09-13	16
TKO	2020-09-14	12
TKO	2020-09-15	14
TKO	2020-09-16	16
TKO	2020-09-17	12
TKO	2020-09-18	8
TKO	2020-09-19	14
TKO	2020-09-20	6
TKO	2020-09-21	24
TKO	2020-09-22	14
TKO	2020-09-23	18
TKO	2020-09-24	8
TKO	2020-09-25	18
TKO	2020-09-26	10
TKO	2020-09-27	14
TKO	2020-09-28	4
TKO	2020-09-29	10
TKO	2020-09-30	6
TKO	2020-10-01	6
TKO	2020-10-02	8
TKO	2020-10-03	16
TKO	2020-10-04	8
TKO	2020-10-05	10
TKO	2020-10-06	8
TKO	2020-10-07	20
TKO	2020-10-08	16
TKO	2020-10-09	14
TKO	2020-10-10	4
TKO	2020-10-11	10
TKO	2020-10-12	22
TKO	2020-10-13	4
TKO	2020-10-14	16
TKO	2020-10-15	14
TKO	2020-10-16	22
TKO	2020-10-17	8
TKO	2020-10-18	10
TKO	2020-10-19	14
TKO	2020-10-20	14
TKO	2020-10-21	12
TKO	2020-10-22	14
TKO	2020-10-23	16
TKO	2020-10-24	16
TKO	2020-10-25	8
TKO	2020-10-26	8
TKO	2020-10-27	16
TKO	2020-10-28	12
TKO	2020-10-29	16
TKO	2020-10-30	16
TKO	2020-10-31	6
TKO	2020-11-01	8
TKO	2020-11-02	20
TKO	2020-11-03	8
TKO	2020-11-04	14
TKO	2020-11-05	14
TKO	2020-11-06	22
TKO	2020-11-07	16
TKO	2020-11-08	10
TKO	2020-11-09	18
TKO	2020-11-10	20
TKO	2020-11-11	16
TKO	2020-11-12	20
TKO	2020-11-13	16
TKO	2020-11-14	14
TKO	2020-11-15	8
TKO	2020-11-16	18
TKO	2020-11-17	20
TKO	2020-11-18	22
TKO	2020-11-19	18
TKO	2020-11-20	12
TKO	2020-11-21	10
TKO	2020-11-22	10
TKO	2020-11-23	10
TKO	2020-11-24	10
TKO	2020-11-25	10
TKO	2020-11-26	16
TKO	2020-11-27	8
TKO	2020-11-28	20
TKO	2020-11-29	6
TKO	2020-11-30	6
TKO	2020-12-01	6
TKO	2020-12-02	12
TKO	2020-12-03	12
TKO	2020-12-04	18
TKO	2020-12-05	10
TKO	2020-12-06	12
TKO	2020-12-07	18
TKO	2020-12-08	16
TKO	2020-12-09	12
TKO	2020-12-10	12
TKO	2020-12-11	16
TKO	2020-12-12	18
TKO	2020-12-13	12
TKO	2020-12-14	10
TKO	2020-12-15	8
TKO	2020-12-16	12
TKO	2020-12-17	4
TKO	2020-12-18	10
TKO	2020-12-19	14
TKO	2020-12-20	12
TKO	2020-12-21	14
TKO	2020-12-22	24
TKO	2020-12-23	18
TKO	2020-12-24	24
TKO	2020-12-25	12
TKO	2020-12-26	14
TKO	2020-12-27	18
TKO	2020-12-28	14
TKO	2020-12-29	16
TKO	2020-12-30	14
TKO	2020-12-31	18
TKO	2021-01-01	22
TKO	2021-01-02	14
TKO	2021-01-03	14
TKO	2021-01-04	20
TKO	2021-01-05	10
TKO	2021-01-06	16
TKO	2021-01-07	24
TKO	2021-01-08	8
TKO	2021-01-09	20
TKO	2021-01-10	18
TKO	2021-01-11	18
TKO	2021-01-12	20
TKO	2021-01-13	18
TKO	2021-01-14	32
TKO	2021-01-15	28
TKO	2021-01-16	12
TKO	2021-01-17	26
TKO	2021-01-18	10
TKO	2021-01-19	18
TKO	2021-01-20	12
TKO	2021-01-21	22
TKO	2021-01-22	20
TKO	2021-01-23	24
TKO	2021-01-24	10
TKO	2021-01-25	18
TKO	2021-01-26	24
TKO	2021-01-27	14
TKO	2021-01-28	12
TKO	2021-01-29	16
TKO	2021-01-30	10
TKO	2021-01-31	14
TKO	2021-02-01	16
TKO	2021-02-02	14
TKO	2021-02-03	12
TKO	2021-02-04	20
TKO	2021-02-05	8
TKO	2021-02-06	18
TKO	2021-02-07	10
TKO	2021-02-08	16
TKO	2021-02-09	8
TKO	2021-02-10	6
TKO	2021-02-11	10
TKO	2021-02-12	8
TKO	2021-02-13	12
TKO	2021-02-14	6
TKO	2021-02-15	8
TKO	2021-02-16	16
TKO	2021-02-17	14
TKO	2021-02-18	18
TKO	2021-02-19	22
TKO	2021-02-20	18
TKO	2021-02-21	16
TKO	2021-02-22	8
TKO	2021-02-23	8
TKO	2021-02-24	10
TKO	2021-02-25	8
TKO	2021-02-26	12
TKO	2021-02-27	12
TKO	2021-02-28	10
TKO	2021-03-01	12
TKO	2021-03-02	16
TKO	2021-03-03	12
TKO	2021-03-04	12
TKO	2021-03-05	18
TKO	2021-03-06	14
TKO	2021-03-07	18
TKO	2021-03-08	14
TKO	2021-03-09	18
TKO	2021-03-10	16
TKO	2021-03-11	12
TKO	2021-03-12	18
TKO	2021-03-13	16
TKO	2021-03-14	6
TKO	2021-03-15	16
TKO	2021-03-16	12
TKO	2021-03-17	22
TKO	2021-03-18	6
TKO	2021-03-19	18
TKO	2021-03-20	8
TKO	2021-03-21	4
TKO	2021-03-22	16
TKO	2021-03-23	6
TKO	2021-03-24	12
TKO	2021-03-25	20
TKO	2021-03-26	12
TKO	2021-03-27	6
TKO	2021-03-28	6
TKO	2021-03-29	18
TKO	2021-03-30	10
TKO	2021-03-31	8
TKO	2021-04-01	18
TKO	2021-04-02	12
TKO	2021-04-03	14
TKO	2021-04-04	6
TKO	2021-04-05	10
TKO	2021-04-06	6
TKO	2021-04-07	12
TKO	2021-04-08	8
TKO	2021-04-09	12
TKO	2021-04-10	10
TKO	2021-04-11	14
TKO	2021-04-12	12
TKO	2021-04-13	12
TKO	2021-04-14	16
TKO	2021-04-15	6
TKO	2021-04-16	10
TKO	2021-04-17	18
TKO	2021-04-18	14
TKO	2021-04-19	16
TKO	2021-04-20	12
TKO	2021-04-21	16
TKO	2021-04-22	6
TKO	2021-04-23	16
TKO	2021-04-24	6
TKO	2021-04-25	8
TKO	2021-04-26	12
TKO	2021-04-27	8
TKO	2021-04-28	14
TKO	2021-04-29	6
TKO	2021-04-30	8
TKO	2021-05-01	14
TKO	2021-05-02	8
TKO	2021-05-03	14
TKO	2021-05-04	12
TKO	2021-05-05	16
TKO	2021-05-06	4
TKO	2021-05-07	12
TKO	2021-05-08	12
TKO	2021-05-09	14
TKO	2021-05-10	8
TKO	2021-05-11	18
TKO	2021-05-12	8
TKO	2021-05-13	8
TKO	2021-05-14	10
TKO	2021-05-15	14
TKO	2021-05-16	14
TKO	2021-05-17	8
TKO	2021-05-18	6
TKO	2021-05-19	14
TKO	2021-05-20	20
TKO	2021-05-21	12
TKO	2021-05-22	4
TKO	2021-05-23	10
TKO	2021-05-24	18
TKO	2021-05-25	8
TKO	2021-05-26	10
TKO	2021-05-27	12
TKO	2021-05-28	8
TKO	2021-05-29	8
TKO	2021-05-30	14
TKO	2021-05-31	10
TKO	2021-06-01	10
TKO	2021-06-02	10
TKO	2021-06-03	10
TKO	2021-06-04	4
TKO	2021-06-05	22
TKO	2021-06-06	14
TKO	2021-06-07	10
TKO	2021-06-08	22
TKO	2021-06-09	10
TKO	2021-06-10	10
TKO	2021-06-11	20
TKO	2021-06-12	8
TKO	2021-06-13	4
TKO	2021-06-14	22
TKO	2021-06-15	16
TKO	2021-06-16	6
TKO	2021-06-17	6
TKO	2021-06-18	12
TKO	2021-06-19	4
TKO	2021-06-20	14
TKO	2021-06-21	10
TKO	2021-06-22	18
TKO	2021-06-23	2
TKO	2021-06-24	10
TKO	2021-06-25	10
TKO	2021-06-26	12
TKO	2021-06-27	10
TKO	2021-06-28	10
TKO	2021-06-29	10
TKO	2021-06-30	18
TKO	2021-07-01	10
TKO	2021-07-02	8
TKO	2021-07-03	14
TKO	2021-07-04	8
TKO	2021-07-05	10
TKO	2021-07-06	6
TKO	2021-07-07	10
TKO	2021-07-08	14
TKO	2021-07-09	14
TKO	2021-07-10	18
TKO	2021-07-11	10
TKO	2021-07-12	16
TKO	2021-07-13	12
TKO	2021-07-14	2
TKO	2021-07-15	16
TKO	2021-07-16	2
TKO	2021-07-17	10
TKO	2021-07-18	10
TKO	2021-07-19	8
TKO	2021-07-20	12
TKO	2021-07-21	20
TKO	2021-07-22	10
TKO	2021-07-23	4
TKO	2021-07-24	10
TKO	2021-07-25	4
TKO	2021-07-26	20
TKO	2021-07-27	12
TKO	2021-07-28	12
TKO	2021-07-29	10
TKO	2021-07-30	18
TKO	2021-07-31	22
TKO	2021-08-01	10
TKO	2021-08-02	2
TKO	2021-08-03	14
TKO	2021-08-04	20
TKO	2021-08-05	10
TKO	2021-08-06	22
TKO	2021-08-07	6
TKO	2021-08-08	14
TKO	2021-08-09	10
TKO	2021-08-10	10
TKO	2021-08-11	26
TKO	2021-08-12	10
TKO	2021-08-13	16
TKO	2021-08-14	14
TKO	2021-08-15	18
TKO	2021-08-16	12
TKO	2021-08-17	16
TKO	2021-08-18	8
TKO	2021-08-19	8
TKO	2021-08-20	12
TKO	2021-08-21	33
TKO	2021-08-22	36
TKO	2021-08-23	9
TKO	2021-08-24	15
TKO	2021-08-25	12
TKO	2021-08-26	21
TKO	2021-08-27	18
TKO	2021-08-28	14
TKO	2021-08-30	12
TKO	2021-08-31	20
TKO	2021-09-01	10
TKO	2021-09-02	8
TKO	2021-09-03	6
TKO	2021-09-04	30
TKO	2021-09-05	15
TKO	2021-09-06	27
TKO	2021-09-07	12
TKO	2021-09-08	15
TKO	2021-09-09	15
TKO	2021-09-10	21
TKO	2021-09-11	10
TKO	2021-09-12	6
TKO	2021-09-13	8
TKO	2021-09-14	22
TKO	2021-09-15	8
TKO	2021-09-16	12
TKO	2021-09-17	14
TKO	2021-09-18	5
TKO	2021-09-19	6
TKO	2021-09-20	5
TKO	2021-09-21	4
TKO	2021-09-22	3
TKO	2021-09-23	4
TKO	2021-09-24	7
TKO	2021-09-25	7
TKO	2021-09-26	5
TKO	2021-09-27	9
TKO	2021-09-28	1
TKO	2021-09-29	6
TKO	2021-09-30	7
TKO	2021-10-01	3
TKO	2021-10-02	8
TKO	2021-10-03	5
TKO	2021-10-04	4
TKO	2021-10-05	7
TKO	2021-10-06	9
TKO	2021-10-07	3
TKO	2021-10-08	1
TKO	2021-10-09	3
TKO	2021-10-10	9
TKO	2021-10-11	6
TKO	2021-10-12	6
TKO	2021-10-13	4
TKO	2021-10-14	9
TKO	2021-10-15	8
TKO	2021-10-16	1
TKO	2021-10-17	2
TKO	2021-10-18	4
TKO	2021-10-19	7
TKO	2021-10-20	8
TKO	2021-10-21	8
TKO	2021-10-22	6
TKO	2021-10-23	5
TKO	2021-10-24	6
TKO	2021-10-25	4
TKO	2021-10-26	8
TKO	2021-10-27	6
TKO	2021-10-28	9
TKO	2021-10-29	8
TKO	2021-10-30	3
TKO	2021-10-31	7
TKO	2021-11-01	8
TKO	2021-11-02	11
TKO	2021-11-03	3
TKO	2021-11-04	10
TKO	2021-11-05	9
TKO	2021-11-06	9
TKO	2021-11-07	5
TKO	2021-11-08	11
TKO	2021-11-09	4
TKO	2021-11-10	9
TKO	2021-11-11	7
TKO	2021-11-12	6
TKO	2021-11-13	6
TKO	2021-11-14	8
TKO	2021-11-15	9
TKO	2021-11-16	2
TKO	2021-11-17	5
TKO	2021-11-18	7
TKO	2021-11-19	12
TKO	2021-11-20	7
TKO	2021-11-21	5
TKO	2021-11-22	5
TKO	2021-11-23	6
TKO	2021-11-24	10
TKO	2021-11-25	6
TKO	2021-11-26	1
TKO	2021-11-27	8
TKO	2021-11-28	8
TKO	2021-11-29	10
TKO	2021-11-30	3
TKO	2021-12-01	11
TKO	2021-12-02	9
TKO	2021-12-03	7
TKO	2021-12-04	6
TKO	2021-12-05	6
TKO	2021-12-06	7
TKO	2021-12-07	9
TKO	2021-12-08	4
TKO	2021-12-09	6
TKO	2021-12-10	9
TKO	2021-12-11	6
TKO	2021-12-12	4
TKO	2021-12-13	10
TKO	2021-12-14	9
TKO	2021-12-15	9
TKO	2021-12-16	9
TKO	2021-12-17	5
TKO	2021-12-18	5
TKO	2021-12-19	3
TKO	2021-12-20	5
TKO	2021-12-21	7
TKO	2021-12-22	4
TKO	2021-12-23	8
TKO	2021-12-24	9
TKO	2021-12-25	6
TKO	2021-12-26	7
TKO	2021-12-27	8
TKO	2021-12-28	7
TKO	2021-12-29	8
TKO	2021-12-30	5
TKO	2021-12-31	4
TMH	2011-01-01	56
TMH	2011-01-02	50
TMH	2011-01-03	82
TMH	2011-01-04	68
TMH	2011-01-05	58
TMH	2011-01-06	64
TMH	2011-01-07	38
TMH	2011-01-08	48
TMH	2011-01-09	84
TMH	2011-01-10	58
TMH	2011-01-11	60
TMH	2011-01-12	42
TMH	2011-01-13	52
TMH	2011-01-14	84
TMH	2011-01-15	58
TMH	2011-01-16	60
TMH	2011-01-17	70
TMH	2011-01-18	72
TMH	2011-01-19	80
TMH	2011-01-20	68
TMH	2011-01-21	54
TMH	2011-01-22	70
TMH	2011-01-23	56
TMH	2011-01-24	84
TMH	2011-01-25	58
TMH	2011-01-26	66
TMH	2011-01-27	78
TMH	2011-01-28	80
TMH	2011-01-29	58
TMH	2011-01-30	76
TMH	2011-01-31	84
TMH	2011-02-01	86
TMH	2011-02-02	62
TMH	2011-02-03	74
TMH	2011-02-04	76
TMH	2011-02-05	90
TMH	2011-02-06	84
TMH	2011-02-07	68
TMH	2011-02-08	64
TMH	2011-02-09	66
TMH	2011-02-10	64
TMH	2011-02-11	70
TMH	2011-02-12	52
TMH	2011-02-13	64
TMH	2011-02-14	66
TMH	2011-02-15	64
TMH	2011-02-16	76
TMH	2011-02-17	54
TMH	2011-02-18	66
TMH	2011-02-19	54
TMH	2011-02-20	72
TMH	2011-02-21	78
TMH	2011-02-22	64
TMH	2011-02-23	58
TMH	2011-02-24	78
TMH	2011-02-25	48
TMH	2011-02-26	50
TMH	2011-02-27	58
TMH	2011-02-28	60
TMH	2011-03-01	64
TMH	2011-03-02	50
TMH	2011-03-03	58
TMH	2011-03-04	66
TMH	2011-03-05	60
TMH	2011-03-06	30
TMH	2011-03-07	52
TMH	2011-03-08	66
TMH	2011-03-09	52
TMH	2011-03-10	56
TMH	2011-03-11	52
TMH	2011-03-12	36
TMH	2011-03-13	32
TMH	2011-03-14	56
TMH	2011-03-15	50
TMH	2011-03-16	56
TMH	2011-03-17	44
TMH	2011-03-18	70
TMH	2011-03-19	50
TMH	2011-03-20	32
TMH	2011-03-21	68
TMH	2011-03-22	36
TMH	2011-03-23	22
TMH	2011-03-24	44
TMH	2011-03-25	42
TMH	2011-03-26	32
TMH	2011-03-27	32
TMH	2011-03-28	72
TMH	2011-03-29	38
TMH	2011-03-30	40
TMH	2011-03-31	52
TMH	2011-04-01	54
TMH	2011-04-02	52
TMH	2011-04-03	32
TMH	2011-04-04	64
TMH	2011-04-05	50
TMH	2011-04-06	44
TMH	2011-04-07	64
TMH	2011-04-08	58
TMH	2011-04-09	58
TMH	2011-04-10	62
TMH	2011-04-11	44
TMH	2011-04-12	56
TMH	2011-04-13	48
TMH	2011-04-14	66
TMH	2011-04-15	54
TMH	2011-04-16	60
TMH	2011-04-17	40
TMH	2011-04-18	58
TMH	2011-04-19	48
TMH	2011-04-20	46
TMH	2011-04-21	44
TMH	2011-04-22	44
TMH	2011-04-23	30
TMH	2011-04-24	28
TMH	2011-04-25	46
TMH	2011-04-26	56
TMH	2011-04-27	56
TMH	2011-04-28	34
TMH	2011-04-29	52
TMH	2011-04-30	36
TMH	2011-05-01	42
TMH	2011-05-02	48
TMH	2011-05-03	34
TMH	2011-05-04	36
TMH	2011-05-05	34
TMH	2011-05-06	48
TMH	2011-05-07	42
TMH	2011-05-08	40
TMH	2011-05-09	56
TMH	2011-05-10	30
TMH	2011-05-11	52
TMH	2011-05-12	38
TMH	2011-05-13	32
TMH	2011-05-14	58
TMH	2011-05-15	48
TMH	2011-05-16	58
TMH	2011-05-17	50
TMH	2011-05-18	24
TMH	2011-05-19	42
TMH	2011-05-20	34
TMH	2011-05-21	44
TMH	2011-05-22	36
TMH	2011-05-23	34
TMH	2011-05-24	44
TMH	2011-05-25	34
TMH	2011-05-26	40
TMH	2011-05-27	48
TMH	2011-05-28	50
TMH	2011-05-29	44
TMH	2011-05-30	62
TMH	2011-05-31	60
TMH	2011-06-01	46
TMH	2011-06-02	38
TMH	2011-06-03	40
TMH	2011-06-04	48
TMH	2011-06-05	48
TMH	2011-06-06	48
TMH	2011-06-07	42
TMH	2011-06-08	40
TMH	2011-06-09	58
TMH	2011-06-10	56
TMH	2011-06-11	38
TMH	2011-06-12	48
TMH	2011-06-13	58
TMH	2011-06-14	54
TMH	2011-06-15	38
TMH	2011-06-16	38
TMH	2011-06-17	56
TMH	2011-06-18	56
TMH	2011-06-19	48
TMH	2011-06-20	36
TMH	2011-06-21	40
TMH	2011-06-22	46
TMH	2011-06-23	44
TMH	2011-06-24	56
TMH	2011-06-25	38
TMH	2011-06-26	38
TMH	2011-06-27	38
TMH	2011-06-28	36
TMH	2011-06-29	48
TMH	2011-06-30	28
TMH	2011-07-01	60
TMH	2011-07-02	22
TMH	2011-07-03	28
TMH	2011-07-04	58
TMH	2011-07-05	66
TMH	2011-07-06	50
TMH	2011-07-07	44
TMH	2011-07-08	46
TMH	2011-07-09	44
TMH	2011-07-10	38
