s1	s6	s0
KWH	2013-12-22	598
KWH	2013-12-23	750
KWH	2013-12-24	698
KWH	2013-12-25	726
KWH	2013-12-26	760
KWH	2013-12-27	756
KWH	2013-12-28	764
KWH	2013-12-29	762
KWH	2013-12-30	780
KWH	2013-12-31	706
KWH	2014-01-01	730
KWH	2014-01-02	810
KWH	2014-01-03	856
KWH	2014-01-04	784
KWH	2014-01-05	854
KWH	2014-01-06	858
KWH	2014-01-07	822
KWH	2014-01-08	804
KWH	2014-01-09	650
KWH	2014-01-10	682
KWH	2014-01-11	770
KWH	2014-01-12	776
KWH	2014-01-13	796
KWH	2014-01-14	714
KWH	2014-01-15	762
KWH	2014-01-16	720
KWH	2014-01-17	810
KWH	2014-01-18	722
KWH	2014-01-19	736
KWH	2014-01-20	810
KWH	2014-01-21	744
KWH	2014-01-22	698
KWH	2014-01-23	746
KWH	2014-01-24	642
KWH	2014-01-25	776
KWH	2014-01-26	744
KWH	2014-01-27	862
KWH	2014-01-28	678
KWH	2014-01-29	618
KWH	2014-01-30	594
KWH	2014-01-31	572
KWH	2014-02-01	748
KWH	2014-02-02	782
KWH	2014-02-03	686
KWH	2014-02-04	804
KWH	2014-02-05	654
KWH	2014-02-06	686
KWH	2014-02-07	650
KWH	2014-02-08	650
KWH	2014-02-09	672
KWH	2014-02-10	672
KWH	2014-02-11	590
KWH	2014-02-12	604
KWH	2014-02-13	538
KWH	2014-02-14	592
KWH	2014-02-15	700
KWH	2014-02-16	640
KWH	2014-02-17	818
KWH	2014-02-18	722
KWH	2014-02-19	642
KWH	2014-02-20	684
KWH	2014-02-21	720
KWH	2014-02-22	686
KWH	2014-02-23	766
KWH	2014-02-24	850
KWH	2014-02-25	760
KWH	2014-02-26	788
KWH	2014-02-27	714
KWH	2014-02-28	752
KWH	2014-03-01	692
KWH	2014-03-02	748
KWH	2014-03-03	826
KWH	2014-03-04	764
KWH	2014-03-05	704
KWH	2014-03-06	778
KWH	2014-03-07	670
KWH	2014-03-08	604
KWH	2014-03-09	646
KWH	2014-03-10	794
KWH	2014-03-11	678
KWH	2014-03-12	744
KWH	2014-03-13	750
KWH	2014-03-14	750
KWH	2014-03-15	700
KWH	2014-03-16	722
KWH	2014-03-17	808
KWH	2014-03-18	740
KWH	2014-03-19	766
KWH	2014-03-20	762
KWH	2014-03-21	764
KWH	2014-03-22	722
KWH	2014-03-23	758
KWH	2014-03-24	796
KWH	2014-03-25	804
KWH	2014-03-26	788
KWH	2014-03-27	764
KWH	2014-03-28	766
KWH	2014-03-29	646
KWH	2014-03-30	644
KWH	2014-03-31	732
KWH	2014-04-01	696
KWH	2014-04-02	652
KWH	2014-04-03	732
KWH	2014-04-04	742
KWH	2014-04-05	746
KWH	2014-04-06	696
KWH	2014-04-07	824
KWH	2014-04-08	760
KWH	2014-04-09	650
KWH	2014-04-10	740
KWH	2014-04-11	658
KWH	2014-04-12	758
KWH	2014-04-13	688
KWH	2014-04-14	788
KWH	2014-04-15	798
KWH	2014-04-16	750
KWH	2014-04-17	808
KWH	2014-04-18	702
KWH	2014-04-19	722
KWH	2014-04-20	718
KWH	2014-04-21	750
KWH	2014-04-22	828
KWH	2014-04-23	732
KWH	2014-04-24	690
KWH	2014-04-25	768
KWH	2014-04-26	682
KWH	2014-04-27	726
KWH	2014-04-28	806
KWH	2014-04-29	686
KWH	2014-04-30	794
KWH	2014-05-01	686
KWH	2014-05-02	836
KWH	2014-05-03	668
KWH	2014-05-04	696
KWH	2014-05-05	818
KWH	2014-05-06	710
KWH	2014-05-07	716
KWH	2014-05-08	690
KWH	2014-05-09	586
KWH	2014-05-10	634
KWH	2014-05-11	610
KWH	2014-05-12	778
KWH	2014-05-13	672
KWH	2014-05-14	676
KWH	2014-05-15	794
KWH	2014-05-16	692
KWH	2014-05-17	724
KWH	2014-05-18	722
KWH	2014-05-19	766
KWH	2014-05-20	700
KWH	2014-05-21	674
KWH	2014-05-22	628
KWH	2014-05-23	694
KWH	2014-05-24	736
KWH	2014-05-25	762
KWH	2014-05-26	768
KWH	2014-05-27	734
KWH	2014-05-28	710
KWH	2014-05-29	694
KWH	2014-05-30	676
KWH	2014-05-31	758
KWH	2014-06-01	726
KWH	2014-06-02	732
KWH	2014-06-03	828
KWH	2014-06-04	720
KWH	2014-06-05	756
KWH	2014-06-06	748
KWH	2014-06-07	654
KWH	2014-06-08	680
KWH	2014-06-09	730
KWH	2014-06-10	770
KWH	2014-06-11	1089
KWH	2014-06-12	1041
KWH	2014-06-13	1077
KWH	2014-06-14	1092
KWH	2014-06-15	1005
KWH	2014-06-16	1176
KWH	2014-06-17	1056
KWH	2014-06-18	712
KWH	2014-06-19	742
KWH	2014-06-20	704
KWH	2014-06-21	704
KWH	2014-06-22	716
KWH	2014-06-23	858
KWH	2014-06-24	716
KWH	2014-06-25	738
KWH	2014-06-26	688
KWH	2014-06-27	710
KWH	2014-06-28	658
KWH	2014-06-29	698
KWH	2014-06-30	762
KWH	2014-07-01	694
KWH	2014-07-02	738
KWH	2014-07-03	738
KWH	2014-07-04	734
KWH	2014-07-05	668
KWH	2014-07-06	724
KWH	2014-07-07	778
KWH	2014-07-08	758
KWH	2014-07-09	640
KWH	2014-07-10	630
KWH	2014-07-11	720
KWH	2014-07-12	714
KWH	2014-07-13	744
KWH	2014-07-14	832
KWH	2014-07-15	682
KWH	2014-07-16	706
KWH	2014-07-17	690
KWH	2014-07-18	614
KWH	2014-07-19	632
KWH	2014-07-20	600
KWH	2014-07-21	786
KWH	2014-07-22	654
KWH	2014-07-23	624
KWH	2014-07-24	680
KWH	2014-07-25	644
KWH	2014-07-26	620
KWH	2014-07-27	634
KWH	2014-07-28	680
KWH	2014-07-29	672
KWH	2014-07-30	626
KWH	2014-07-31	686
KWH	2014-08-01	656
KWH	2014-08-02	628
KWH	2014-08-03	716
KWH	2014-08-04	716
KWH	2014-08-05	674
KWH	2014-08-06	624
KWH	2014-08-07	676
KWH	2014-08-08	646
KWH	2014-08-09	626
KWH	2014-08-10	644
KWH	2014-08-11	746
KWH	2014-08-12	650
KWH	2014-08-13	588
KWH	2014-08-14	690
KWH	2014-08-15	682
KWH	2014-08-16	648
KWH	2014-08-17	678
KWH	2014-08-18	756
KWH	2014-08-19	674
KWH	2014-08-20	594
KWH	2014-08-21	684
KWH	2014-08-22	664
KWH	2014-08-23	642
KWH	2014-08-24	610
KWH	2014-08-25	808
KWH	2014-08-26	678
KWH	2014-08-27	656
KWH	2014-08-28	644
KWH	2014-08-29	666
KWH	2014-08-30	682
KWH	2014-08-31	640
KWH	2014-09-01	686
KWH	2014-09-02	652
KWH	2014-09-03	696
KWH	2014-09-04	620
KWH	2014-09-05	654
KWH	2014-09-06	620
KWH	2014-09-07	644
KWH	2014-09-08	612
KWH	2014-09-09	724
KWH	2014-09-10	690
KWH	2014-09-11	726
KWH	2014-09-12	652
KWH	2014-09-13	690
KWH	2014-09-14	662
KWH	2014-09-15	706
KWH	2014-09-16	634
KWH	2014-09-17	656
KWH	2014-09-18	712
KWH	2014-09-19	630
KWH	2014-09-20	684
KWH	2014-09-21	676
KWH	2014-09-22	678
KWH	2014-09-23	724
KWH	2014-09-24	668
KWH	2014-09-25	652
KWH	2014-09-26	658
KWH	2014-09-27	632
KWH	2014-09-28	618
KWH	2014-09-29	708
KWH	2014-09-30	580
KWH	2014-10-01	636
KWH	2014-10-02	668
KWH	2014-10-03	658
KWH	2014-10-04	584
KWH	2014-10-05	572
KWH	2014-10-06	690
KWH	2014-10-07	628
KWH	2014-10-08	668
KWH	2014-10-09	650
KWH	2014-10-10	638
KWH	2014-10-11	612
KWH	2014-10-12	656
KWH	2014-10-13	680
KWH	2014-10-14	622
KWH	2014-10-15	674
KWH	2014-10-16	634
KWH	2014-10-17	650
KWH	2014-10-18	596
KWH	2014-10-19	684
KWH	2014-10-20	678
KWH	2014-10-21	710
KWH	2014-10-22	662
KWH	2014-10-23	612
KWH	2014-10-24	622
KWH	2014-10-25	670
KWH	2014-10-26	634
KWH	2014-10-27	680
KWH	2014-10-28	692
KWH	2014-10-29	656
KWH	2014-10-30	712
KWH	2014-10-31	684
KWH	2014-11-01	700
KWH	2014-11-02	636
KWH	2014-11-03	650
KWH	2014-11-04	636
KWH	2014-11-05	626
KWH	2014-11-06	712
KWH	2014-11-07	668
KWH	2014-11-08	606
KWH	2014-11-09	644
KWH	2014-11-10	712
KWH	2014-11-11	700
KWH	2014-11-12	646
KWH	2014-11-13	682
KWH	2014-11-14	636
KWH	2014-11-15	722
KWH	2014-11-16	656
KWH	2014-11-17	684
KWH	2014-11-18	660
KWH	2014-11-19	636
KWH	2014-11-20	672
KWH	2014-11-21	694
KWH	2014-11-22	634
KWH	2014-11-23	666
KWH	2014-11-24	774
KWH	2014-11-25	762
KWH	2014-11-26	702
KWH	2014-11-27	608
KWH	2014-11-28	704
KWH	2014-11-29	588
KWH	2014-11-30	630
KWH	2014-12-01	600
KWH	2014-12-02	562
KWH	2014-12-03	592
KWH	2014-12-04	640
KWH	2014-12-05	606
KWH	2014-12-06	624
KWH	2014-12-07	588
KWH	2014-12-08	746
KWH	2014-12-09	702
KWH	2014-12-10	654
KWH	2014-12-11	694
KWH	2014-12-12	630
KWH	2014-12-13	614
KWH	2014-12-14	656
KWH	2014-12-15	730
KWH	2014-12-16	652
KWH	2014-12-17	652
KWH	2014-12-18	616
KWH	2014-12-19	660
KWH	2014-12-20	566
KWH	2014-12-21	634
KWH	2014-12-22	682
KWH	2014-12-23	638
KWH	2014-12-24	684
KWH	2014-12-25	616
KWH	2014-12-26	644
KWH	2014-12-27	674
KWH	2014-12-28	656
KWH	2014-12-29	796
KWH	2014-12-30	720
KWH	2014-12-31	676
KWH	2015-01-01	688
KWH	2015-01-02	746
KWH	2015-01-03	654
KWH	2015-01-04	730
KWH	2015-01-05	756
KWH	2015-01-06	724
KWH	2015-01-07	754
KWH	2015-01-08	984
KWH	2015-01-09	1083
KWH	2015-01-10	1035
KWH	2015-01-11	957
KWH	2015-01-12	1134
KWH	2015-01-13	1002
KWH	2015-01-14	1020
KWH	2015-01-15	1020
KWH	2015-01-16	1164
KWH	2015-01-17	1161
KWH	2015-01-18	1077
KWH	2015-01-19	1284
KWH	2015-01-20	1158
KWH	2015-01-21	1209
KWH	2015-01-22	738
KWH	2015-01-23	772
KWH	2015-01-24	744
KWH	2015-01-25	786
KWH	2015-01-26	868
KWH	2015-01-27	836
KWH	2015-01-28	762
KWH	2015-01-29	1191
KWH	2015-01-30	1131
KWH	2015-01-31	1074
KWH	2015-02-01	975
KWH	2015-02-02	1149
KWH	2015-02-03	1017
KWH	2015-02-04	1146
KWH	2015-02-05	1083
KWH	2015-02-06	1020
KWH	2015-02-07	966
KWH	2015-02-08	957
KWH	2015-02-09	1032
KWH	2015-02-10	948
KWH	2015-02-11	1026
KWH	2015-02-12	954
KWH	2015-02-13	1101
KWH	2015-02-14	861
KWH	2015-02-15	1005
KWH	2015-02-16	975
KWH	2015-02-17	879
KWH	2015-02-18	741
KWH	2015-02-19	476
KWH	2015-02-20	606
KWH	2015-02-21	672
KWH	2015-02-22	604
KWH	2015-02-23	580
KWH	2015-02-24	630
KWH	2015-02-25	572
KWH	2015-02-26	936
KWH	2015-02-27	891
KWH	2015-02-28	873
KWH	2015-03-01	873
KWH	2015-03-02	1026
KWH	2015-03-03	924
KWH	2015-03-04	960
KWH	2015-03-05	816
KWH	2015-03-06	909
KWH	2015-03-07	825
KWH	2015-03-08	834
KWH	2015-03-09	1146
KWH	2015-03-10	891
KWH	2015-03-11	867
KWH	2015-03-12	576
KWH	2015-03-13	634
KWH	2015-03-14	626
KWH	2015-03-15	604
KWH	2015-03-16	700
KWH	2015-03-17	664
KWH	2015-03-18	632
KWH	2015-03-19	556
KWH	2015-03-20	652
KWH	2015-03-21	672
KWH	2015-03-22	588
KWH	2015-03-23	820
KWH	2015-03-24	648
KWH	2015-03-25	658
KWH	2015-03-26	1041
KWH	2015-03-27	1050
KWH	2015-03-28	1026
KWH	2015-03-29	960
KWH	2015-03-30	1119
KWH	2015-03-31	1029
KWH	2015-04-01	900
KWH	2015-04-02	1026
KWH	2015-04-03	981
KWH	2015-04-04	954
KWH	2015-04-05	996
KWH	2015-04-06	1068
KWH	2015-04-07	1032
KWH	2015-04-08	978
KWH	2015-04-09	612
KWH	2015-04-10	658
KWH	2015-04-11	666
KWH	2015-04-12	584
KWH	2015-04-13	786
KWH	2015-04-14	664
KWH	2015-04-15	638
KWH	2015-04-16	1053
KWH	2015-04-17	1023
KWH	2015-04-18	1017
KWH	2015-04-19	1002
KWH	2015-04-20	1116
KWH	2015-04-21	957
KWH	2015-04-22	1002
KWH	2015-04-23	634
KWH	2015-04-24	730
KWH	2015-04-25	636
KWH	2015-04-26	610
KWH	2015-04-27	704
KWH	2015-04-28	674
KWH	2015-04-29	684
KWH	2015-04-30	636
KWH	2015-05-01	570
KWH	2015-05-02	712
KWH	2015-05-03	582
KWH	2015-05-04	782
KWH	2015-05-05	666
KWH	2015-05-06	584
KWH	2015-05-07	670
KWH	2015-05-08	620
KWH	2015-05-09	600
KWH	2015-05-10	628
KWH	2015-05-11	744
KWH	2015-05-12	620
KWH	2015-05-13	720
KWH	2015-05-14	648
KWH	2015-05-15	710
KWH	2015-05-16	610
KWH	2015-05-17	672
KWH	2015-05-18	750
KWH	2015-05-19	678
KWH	2015-05-20	650
KWH	2015-05-21	632
KWH	2015-05-22	646
KWH	2015-05-23	612
KWH	2015-05-24	660
KWH	2015-05-25	738
KWH	2015-05-26	724
KWH	2015-05-27	686
KWH	2015-05-28	1005
KWH	2015-05-29	1152
KWH	2015-05-30	1038
KWH	2015-05-31	993
KWH	2015-06-01	1209
KWH	2015-06-02	1053
KWH	2015-06-03	960
KWH	2015-06-04	682
KWH	2015-06-05	718
KWH	2015-06-06	716
KWH	2015-06-07	668
KWH	2015-06-08	746
KWH	2015-06-09	698
KWH	2015-06-10	750
KWH	2015-06-11	722
KWH	2015-06-12	630
KWH	2015-06-13	648
KWH	2015-06-14	712
KWH	2015-06-15	718
KWH	2015-06-16	672
KWH	2015-06-17	666
KWH	2015-06-18	676
KWH	2015-06-19	678
KWH	2015-06-20	728
KWH	2015-06-21	680
KWH	2015-06-22	782
KWH	2015-06-23	698
KWH	2015-06-24	710
KWH	2015-06-25	1029
KWH	2015-06-26	972
KWH	2015-06-27	1035
KWH	2015-06-28	1011
KWH	2015-06-29	1149
KWH	2015-06-30	1083
KWH	2015-07-01	1071
KWH	2015-07-02	744
KWH	2015-07-03	746
KWH	2015-07-04	702
KWH	2015-07-05	644
KWH	2015-07-06	726
KWH	2015-07-07	678
KWH	2015-07-08	740
KWH	2015-07-09	626
KWH	2015-07-10	736
KWH	2015-07-11	646
KWH	2015-07-12	650
KWH	2015-07-13	770
KWH	2015-07-14	708
KWH	2015-07-15	674
KWH	2015-07-16	656
KWH	2015-07-17	650
KWH	2015-07-18	714
KWH	2015-07-19	644
KWH	2015-07-20	726
KWH	2015-07-21	592
KWH	2015-07-22	580
KWH	2015-07-23	921
KWH	2015-07-24	1014
KWH	2015-07-25	876
KWH	2015-07-26	867
KWH	2015-07-27	1098
KWH	2015-07-28	981
KWH	2015-07-29	1059
KWH	2015-07-30	596
KWH	2015-07-31	608
KWH	2015-08-01	576
KWH	2015-08-02	610
KWH	2015-08-03	682
KWH	2015-08-04	638
KWH	2015-08-05	662
KWH	2015-08-06	676
KWH	2015-08-07	672
KWH	2015-08-08	628
KWH	2015-08-09	618
KWH	2015-08-10	788
KWH	2015-08-11	648
KWH	2015-08-12	686
KWH	2015-08-13	572
KWH	2015-08-14	624
KWH	2015-08-15	600
KWH	2015-08-16	656
KWH	2015-08-17	768
KWH	2015-08-18	654
KWH	2015-08-19	634
KWH	2015-08-20	694
KWH	2015-08-21	672
KWH	2015-08-22	684
KWH	2015-08-23	644
KWH	2015-08-24	702
KWH	2015-08-25	616
KWH	2015-08-26	656
KWH	2015-08-27	626
KWH	2015-08-28	574
KWH	2015-08-29	670
KWH	2015-08-30	678
KWH	2015-08-31	684
KWH	2015-09-01	690
KWH	2015-09-02	634
KWH	2015-09-03	666
KWH	2015-09-04	732
KWH	2015-09-05	666
KWH	2015-09-06	642
KWH	2015-09-07	764
KWH	2015-09-08	644
KWH	2015-09-09	698
KWH	2015-09-10	718
KWH	2015-09-11	730
KWH	2015-09-12	640
KWH	2015-09-13	644
KWH	2015-09-14	780
KWH	2015-09-15	646
KWH	2015-09-16	656
KWH	2015-09-17	1038
KWH	2015-09-18	1047
KWH	2015-09-19	1035
KWH	2015-09-20	981
KWH	2015-09-21	1146
KWH	2015-09-22	987
KWH	2015-09-23	1008
KWH	2015-09-24	648
KWH	2015-09-25	624
KWH	2015-09-26	580
KWH	2015-09-27	618
KWH	2015-09-28	710
KWH	2015-09-29	692
KWH	2015-09-30	680
KWH	2015-10-01	602
KWH	2015-10-02	728
KWH	2015-10-03	616
KWH	2015-10-04	656
KWH	2015-10-05	704
KWH	2015-10-06	666
KWH	2015-10-07	666
KWH	2015-10-08	696
KWH	2015-10-09	714
KWH	2015-10-10	580
KWH	2015-10-11	626
KWH	2015-10-12	752
KWH	2015-10-13	662
KWH	2015-10-14	736
KWH	2015-10-15	676
KWH	2015-10-16	692
KWH	2015-10-17	620
KWH	2015-10-18	608
KWH	2015-10-19	746
KWH	2015-10-20	746
KWH	2015-10-21	614
KWH	2015-10-22	702
KWH	2015-10-23	676
KWH	2015-10-24	618
KWH	2015-10-25	662
KWH	2015-10-26	752
KWH	2015-10-27	672
KWH	2015-10-28	666
KWH	2015-10-29	692
KWH	2015-10-30	612
KWH	2015-10-31	568
KWH	2015-11-01	636
KWH	2015-11-02	726
KWH	2015-11-03	686
KWH	2015-11-04	710
KWH	2015-11-05	656
KWH	2015-11-06	682
KWH	2015-11-07	624
KWH	2015-11-08	656
KWH	2015-11-09	710
KWH	2015-11-10	718
KWH	2015-11-11	652
KWH	2015-11-12	658
KWH	2015-11-13	654
KWH	2015-11-14	606
KWH	2015-11-15	638
KWH	2015-11-16	778
KWH	2015-11-17	714
KWH	2015-11-18	664
KWH	2015-11-19	732
KWH	2015-11-20	690
KWH	2015-11-21	644
KWH	2015-11-22	678
KWH	2015-11-23	688
KWH	2015-11-24	664
KWH	2015-11-25	636
KWH	2015-11-26	650
KWH	2015-11-27	610
KWH	2015-11-28	604
KWH	2015-11-29	614
KWH	2015-11-30	726
KWH	2015-12-01	626
KWH	2015-12-02	674
KWH	2015-12-03	712
KWH	2015-12-04	664
KWH	2015-12-05	536
KWH	2015-12-06	588
KWH	2015-12-07	696
KWH	2015-12-08	694
KWH	2015-12-09	606
KWH	2015-12-10	726
KWH	2015-12-11	642
KWH	2015-12-12	570
KWH	2015-12-13	698
KWH	2015-12-14	734
KWH	2015-12-15	630
KWH	2015-12-16	582
KWH	2015-12-17	620
KWH	2015-12-18	626
KWH	2015-12-19	596
KWH	2015-12-20	590
KWH	2015-12-21	676
KWH	2015-12-22	592
KWH	2015-12-23	664
KWH	2015-12-24	694
KWH	2015-12-25	566
KWH	2015-12-26	652
KWH	2015-12-27	656
KWH	2015-12-28	756
KWH	2015-12-29	680
KWH	2015-12-30	648
KWH	2015-12-31	560
KWH	2016-01-01	660
KWH	2016-01-02	688
KWH	2016-01-03	658
KWH	2016-01-04	698
KWH	2016-01-05	672
KWH	2016-01-06	674
KWH	2016-01-07	656
KWH	2016-01-08	652
KWH	2016-01-09	666
KWH	2016-01-10	630
KWH	2016-01-11	632
KWH	2016-01-12	680
KWH	2016-01-13	624
KWH	2016-01-14	652
KWH	2016-01-15	662
KWH	2016-01-16	628
KWH	2016-01-17	580
KWH	2016-01-18	694
KWH	2016-01-19	676
KWH	2016-01-20	634
KWH	2016-01-21	644
KWH	2016-01-22	572
KWH	2016-01-23	530
KWH	2016-01-24	520
KWH	2016-01-25	656
KWH	2016-01-26	620
KWH	2016-01-27	614
KWH	2016-01-28	618
KWH	2016-01-29	676
KWH	2016-01-30	698
KWH	2016-01-31	622
KWH	2016-02-01	670
KWH	2016-02-02	694
KWH	2016-02-03	628
KWH	2016-02-04	652
KWH	2016-02-05	612
KWH	2016-02-06	640
KWH	2016-02-07	674
KWH	2016-02-08	542
KWH	2016-02-09	790
KWH	2016-02-10	732
KWH	2016-02-11	720
KWH	2016-02-12	782
KWH	2016-02-13	702
KWH	2016-02-14	728
KWH	2016-02-15	626
KWH	2016-02-16	664
KWH	2016-02-17	714
KWH	2016-02-18	728
KWH	2016-02-19	648
KWH	2016-02-20	644
KWH	2016-02-21	626
KWH	2016-02-22	720
KWH	2016-02-23	684
KWH	2016-02-24	656
KWH	2016-02-25	686
KWH	2016-02-26	722
KWH	2016-02-27	672
KWH	2016-02-28	654
KWH	2016-02-29	824
KWH	2016-03-01	724
KWH	2016-03-02	714
KWH	2016-03-03	724
KWH	2016-03-04	712
KWH	2016-03-05	708
KWH	2016-03-06	716
KWH	2016-03-07	818
KWH	2016-03-08	714
KWH	2016-03-09	622
KWH	2016-03-10	504
KWH	2016-03-11	568
KWH	2016-03-12	522
KWH	2016-03-13	534
KWH	2016-03-14	650
KWH	2016-03-15	616
KWH	2016-03-16	660
KWH	2016-03-17	612
KWH	2016-03-18	648
KWH	2016-03-19	654
KWH	2016-03-20	562
KWH	2016-03-21	640
KWH	2016-03-22	642
KWH	2016-03-23	698
KWH	2016-03-24	632
KWH	2016-03-25	608
KWH	2016-03-26	690
KWH	2016-03-27	678
KWH	2016-03-28	620
KWH	2016-03-29	740
KWH	2016-03-30	660
KWH	2016-03-31	620
KWH	2016-04-01	632
KWH	2016-04-02	626
KWH	2016-04-03	570
KWH	2016-04-04	582
KWH	2016-04-05	756
KWH	2016-04-06	636
KWH	2016-04-07	632
KWH	2016-04-08	684
KWH	2016-04-09	690
KWH	2016-04-10	682
KWH	2016-04-11	668
KWH	2016-04-12	606
KWH	2016-04-13	656
KWH	2016-04-14	594
KWH	2016-04-15	668
KWH	2016-04-16	614
KWH	2016-04-17	660
KWH	2016-04-18	672
KWH	2016-04-19	728
KWH	2016-04-20	686
KWH	2016-04-21	722
KWH	2016-04-22	716
KWH	2016-04-23	666
KWH	2016-04-24	682
KWH	2016-04-25	756
KWH	2016-04-26	684
KWH	2016-04-27	640
KWH	2016-04-28	704
KWH	2016-04-29	708
KWH	2016-04-30	628
KWH	2016-05-01	654
KWH	2016-05-02	730
KWH	2016-05-03	728
KWH	2016-05-04	712
KWH	2016-05-05	618
KWH	2016-05-06	660
KWH	2016-05-07	692
KWH	2016-05-08	698
KWH	2016-05-09	826
KWH	2016-05-10	674
KWH	2016-05-11	718
KWH	2016-05-12	710
KWH	2016-05-13	674
KWH	2016-05-14	718
KWH	2016-05-15	692
KWH	2016-05-16	760
KWH	2016-05-17	704
KWH	2016-05-18	616
KWH	2016-05-19	656
KWH	2016-05-20	654
KWH	2016-05-21	614
KWH	2016-05-22	652
KWH	2016-05-23	758
KWH	2016-05-24	668
KWH	2016-05-25	688
KWH	2016-05-26	710
KWH	2016-05-27	614
KWH	2016-05-28	600
KWH	2016-05-29	700
KWH	2016-05-30	724
KWH	2016-05-31	640
KWH	2016-06-01	672
KWH	2016-06-02	632
KWH	2016-06-03	646
KWH	2016-06-04	672
KWH	2016-06-05	600
KWH	2016-06-06	648
KWH	2016-06-07	682
KWH	2016-06-08	626
KWH	2016-06-09	532
KWH	2016-06-10	672
KWH	2016-06-11	556
KWH	2016-06-12	616
KWH	2016-06-13	688
KWH	2016-06-14	704
KWH	2016-06-15	594
KWH	2016-06-16	604
KWH	2016-06-17	672
KWH	2016-06-18	572
KWH	2016-06-19	574
KWH	2016-06-20	736
KWH	2016-06-21	668
KWH	2016-06-22	742
KWH	2016-06-23	674
KWH	2016-06-24	664
KWH	2016-06-25	634
KWH	2016-06-26	614
KWH	2016-06-27	716
KWH	2016-06-28	620
KWH	2016-06-29	666
KWH	2016-06-30	636
KWH	2016-07-01	650
KWH	2016-07-02	668
KWH	2016-07-03	658
KWH	2016-07-04	734
KWH	2016-07-05	610
KWH	2016-07-06	632
KWH	2016-07-07	684
KWH	2016-07-08	656
KWH	2016-07-09	648
KWH	2016-07-10	660
KWH	2016-07-11	760
KWH	2016-07-12	674
KWH	2016-07-13	670
KWH	2016-07-14	616
KWH	2016-07-15	676
KWH	2016-07-16	652
KWH	2016-07-17	640
KWH	2016-07-18	632
KWH	2016-07-19	670
KWH	2016-07-20	662
KWH	2016-07-21	718
KWH	2016-07-22	634
KWH	2016-07-23	552
KWH	2016-07-24	630
KWH	2016-07-25	672
KWH	2016-07-26	650
KWH	2016-07-27	670
KWH	2016-07-28	650
KWH	2016-07-29	592
KWH	2016-07-30	614
KWH	2016-07-31	588
KWH	2016-08-01	694
KWH	2016-08-02	550
KWH	2016-08-03	620
KWH	2016-08-04	626
KWH	2016-08-05	628
KWH	2016-08-06	592
KWH	2016-08-07	556
KWH	2016-08-08	656
KWH	2016-08-09	586
KWH	2016-08-10	610
KWH	2016-08-11	640
KWH	2016-08-12	634
KWH	2016-08-13	640
KWH	2016-08-14	642
KWH	2016-08-15	748
KWH	2016-08-16	622
KWH	2016-08-17	626
KWH	2016-08-18	628
KWH	2016-08-19	624
KWH	2016-08-20	624
KWH	2016-08-21	610
KWH	2016-08-22	740
KWH	2016-08-23	648
KWH	2016-08-24	708
KWH	2016-08-25	678
KWH	2016-08-26	666
KWH	2016-08-27	654
KWH	2016-08-28	650
KWH	2016-08-29	780
KWH	2016-08-30	646
KWH	2016-08-31	618
KWH	2016-09-01	660
KWH	2016-09-02	620
KWH	2016-09-03	626
KWH	2016-09-04	616
KWH	2016-09-05	712
KWH	2016-09-06	700
KWH	2016-09-07	634
KWH	2016-09-08	654
KWH	2016-09-09	674
KWH	2016-09-10	626
KWH	2016-09-11	628
KWH	2016-09-12	692
KWH	2016-09-13	626
KWH	2016-09-14	694
KWH	2016-09-15	574
KWH	2016-09-16	752
KWH	2016-09-17	688
KWH	2016-09-18	776
KWH	2016-09-19	756
KWH	2016-09-20	684
KWH	2016-09-21	740
KWH	2016-09-22	694
KWH	2016-09-23	776
KWH	2016-09-24	696
KWH	2016-09-25	738
KWH	2016-09-26	722
KWH	2016-09-27	730
KWH	2016-09-28	678
KWH	2016-09-29	742
KWH	2016-09-30	734
KWH	2016-10-01	638
KWH	2016-10-02	726
KWH	2016-10-03	714
KWH	2016-10-04	774
KWH	2016-10-05	664
KWH	2016-10-06	688
KWH	2016-10-07	736
KWH	2016-10-08	698
KWH	2016-10-09	718
KWH	2016-10-10	692
KWH	2016-10-11	768
KWH	2016-10-12	688
KWH	2016-10-13	630
KWH	2016-10-14	596
KWH	2016-10-15	684
KWH	2016-10-16	670
KWH	2016-10-17	654
KWH	2016-10-18	642
KWH	2016-10-19	678
KWH	2016-10-20	662
KWH	2016-10-21	526
KWH	2016-10-22	764
KWH	2016-10-23	664
KWH	2016-10-24	756
KWH	2016-10-25	724
KWH	2016-10-26	666
KWH	2016-10-27	678
KWH	2016-10-28	690
KWH	2016-10-29	680
KWH	2016-10-30	610
KWH	2016-10-31	726
KWH	2016-11-01	698
KWH	2016-11-02	692
KWH	2016-11-03	660
KWH	2016-11-04	664
KWH	2016-11-05	658
KWH	2016-11-06	668
KWH	2016-11-07	832
KWH	2016-11-08	630
KWH	2016-11-09	648
KWH	2016-11-10	602
KWH	2016-11-11	630
KWH	2016-11-12	698
KWH	2016-11-13	602
KWH	2016-11-14	820
KWH	2016-11-15	666
KWH	2016-11-16	630
KWH	2016-11-17	734
KWH	2016-11-18	698
KWH	2016-11-19	600
KWH	2016-11-20	732
KWH	2016-11-21	734
KWH	2016-11-22	678
KWH	2016-11-23	604
KWH	2016-11-24	636
KWH	2016-11-25	668
KWH	2016-11-26	576
